iter	Passed	Remaining
3216	120801	66953
3217	120830	66910
3218	120858	66868
3219	120894	66830
3220	121065	66866
3221	121178	66869
3222	121200	66823
3223	121218	66775
3224	121241	66729
3225	121262	66682
3226	121280	66634
3227	121310	66592
3228	121328	66544
3229	121355	66501
3230	121378	66455
3231	121411	66415
3232	121430	66368
3233	121450	66320
3234	121469	66273
3235	121493	66228
3236	121511	66180
3237	121530	66132
3238	121549	66084
3239	121569	66037
3240	121598	65995
3241	121622	65950
3242	121640	65902
3243	121659	65855
3244	121683	65810
3245	121706	65764
3246	121727	65718
3247	121755	65676
3248	121777	65630
3249	121806	65588
3250	121825	65540
3251	121844	65493
3252	121864	65446
3253	121882	65398
3254	121915	65358
3255	121942	65315
3256	121964	65270
3257	121990	65226
3258	122011	65180
3259	122031	65133
3260	122049	65085
3261	122068	65038
3262	122089	64991
3263	122112	64946
3264	122130	64899
3265	122150	64852
3266	122194	64818
3267	122282	64808
3268	122469	64849
3269	122499	64808
3270	122527	64765
3271	122556	64724
3272	122583	64681
3273	122615	64640
3274	122641	64597
3275	122668	64554
3276	122691	64509
3277	122716	64465
3278	122742	64421
3279	122761	64375
3280	122782	64328
3281	122800	64281
3282	122827	64238
3283	122846	64191
3284	122865	64144
3285	122888	64099
3286	122912	64054
3287	122933	64008
3288	122961	63966
3289	122979	63919
3290	122999	63873
3291	123022	63828
3292	123042	63781
3293	123061	63734
3294	123082	63689
3295	123106	63644
3296	123137	63604
3297	123155	63557
3298	123177	63511
3299	123198	63466
3300	123223	63422
3301	123245	63376
3302	123265	63330
3303	123285	63284
3304	123308	63239
3305	123327	63193
3306	123347	63147
3307	123372	63103
3308	123422	63072
3309	123453	63032
3310	123825	63165
3311	123948	63171
3312	124024	63154
3313	124043	63107
3314	124066	63062
3315	124088	63017
3316	124107	62970
3317	124135	62928
3318	124153	62880
3319	124174	62835
3320	124194	62789
3321	124218	62744
3322	124237	62698
3323	124254	62650
3324	124276	62605
3325	124294	62558
3326	124317	62513
3327	124336	62467
3328	124356	62420
3329	124376	62375
3330	124401	62331
3331	124431	62290
3332	124448	62243
3333	124470	62198
3334	124493	62153
3335	124518	62109
3336	124546	62067
3337	124566	62022
3338	124583	61974
3339	124605	61929
3340	124629	61885
3341	124649	61839
3342	124669	61794
3343	124688	61747
3344	124708	61701
3345	124736	61660
3346	124763	61617
3347	124779	61570
3348	124804	61526
3349	124829	61483
3350	124846	61436
3351	124866	61390
3352	124885	61343
3353	124902	61297
3354	124932	61256
3355	124965	61216
3356	124991	61174
3357	125284	61261
3358	125325	61226
3359	125350	61182
3360	125373	61138
3361	125394	61093
3362	125420	61050
3363	125437	61003
3364	125458	60958
3365	125481	60914
3366	125501	60868
3367	125524	60823
3368	125548	60780
3369	125567	60734
3370	125595	60692
3371	125628	60653
3372	125664	60615
3373	125684	60570
3374	125714	60529
3375	125749	60490
3376	125791	60455
3377	125810	60410
3378	125836	60367
3379	125858	60322
3380	125878	60277
3381	125896	60230
3382	125914	60184
3383	125946	60144
3384	125983	60107
3385	126007	60063
3386	126031	60020
3387	126056	59977
3388	126084	59935
3389	126104	59890
3390	126123	59844
3391	126147	59801
3392	126170	59757
3393	126187	59710
3394	126207	59665
3395	126227	59619
3396	126245	59573
3397	126336	59561
3398	126460	59565
3399	126548	59552
3400	126570	59507
3401	126599	59466
3402	126619	59421
3403	126640	59376
3404	126673	59337
3405	126694	59292
3406	126714	59247
3407	126736	59203
3408	126756	59158
3409	126782	59115
3410	126803	59070
3411	126820	59024
3412	126839	58978
3413	126860	58933
3414	126888	58892
3415	126910	58848
3416	126932	58804
3417	126956	58760
3418	126981	58718
3419	127001	58673
3420	127020	58627
3421	127038	58581
3422	127061	58538
3423	127085	58494
3424	127104	58449
3425	127126	58405
3426	127152	58363
3427	127176	58320
3428	127195	58274
3429	127223	58233
3430	127259	58196
3431	127290	58155
3432	127316	58113
3433	127336	58069
3434	127356	58023
3435	127378	57980
3436	127399	57935
3437	127418	57890
3438	127434	57844
3439	127457	57800
3440	127480	57757
3441	127498	57711
3442	127516	57665
3443	127582	57641
3444	128049	57798
3445	128127	57780
3446	128258	57785
3447	128312	57755
3448	128367	57726
3449	128393	57683
3450	128413	57639
3451	128432	57593
3452	128452	57548
3453	128472	57504
3454	128496	57460
3455	128513	57414
3456	128535	57370
3457	128554	57325
3458	128575	57280
3459	128602	57239
3460	128632	57198
3461	128675	57164
3462	128705	57124
3463	128730	57081
3464	128750	57036
3465	128769	56991
3466	128793	56948
3467	128811	56902
3468	128831	56858
3469	128851	56813
3470	128873	56769
3471	128901	56728
3472	128922	56684
3473	128946	56641
3474	128967	56597
3475	128997	56557
3476	129024	56515
3477	129045	56471
3478	129066	56427
3479	129091	56384
3480	129190	56374
3481	129278	56359
3482	129391	56355
3483	129432	56320
3484	129452	56275
3485	129472	56231
3486	129497	56188
3487	129514	56142
3488	129535	56098
3489	129553	56053
3490	129573	56008
3491	129606	55969
3492	129640	55931
3493	129671	55891
3494	129708	55854
3495	129728	55809
3496	129755	55768
3497	129777	55724
3498	129803	55683
3499	129823	55638
3500	129846	55595
3501	129864	55550
3502	129887	55507
3503	129911	55464
3504	129932	55420
3505	129948	55374
3506	129968	55330
3507	129991	55287
3508	130010	55242
3509	130028	55197
3510	130055	55155
3511	130085	55115
3512	130109	55073
3513	130132	55030
3514	130150	54985
3515	130171	54941
3516	130228	54912
3517	130248	54868
3518	130272	54826
3519	130302	54786
3520	130324	54742
3521	130343	54698
3522	130362	54653
3523	130392	54613
3524	130529	54618
3525	130612	54600
3526	130710	54589
3527	130728	54544
3528	130749	54500
3529	130772	54457
3530	130798	54415
3531	130821	54373
3532	130841	54329
3533	130861	54284
3534	130880	54240
3535	130908	54199
3536	130926	54154
3537	130945	54110
3538	130967	54067
3539	130992	54025
3540	131014	53981
3541	131033	53937
3542	131053	53893
3543	131077	53851
3544	131106	53810
3545	131128	53767
3546	131148	53724
3547	131173	53681
3548	131197	53639
3549	131217	53595
3550	131237	53552
3551	131266	53511
3552	131303	53474
3553	131331	53434
3554	131362	53395
3555	131398	53357
3556	131425	53316
3557	131446	53273
3558	131467	53229
3559	131486	53185
3560	131506	53141
3561	131531	53100
3562	131552	53056
3563	131572	53012
3564	131592	52969
3565	131618	52927
3566	131638	52884
3567	131660	52841
3568	131678	52796
3569	131743	52771
3570	131843	52759
3571	131986	52765
3572	132013	52724
3573	132040	52683
3574	132060	52639
3575	132080	52595
3576	132105	52553
3577	132126	52510
3578	132148	52467
3579	132166	52423
3580	132183	52378
3581	132203	52335
3582	132227	52293
3583	132246	52249
3584	132286	52213
3585	132316	52174
3586	132353	52136
3587	132386	52098
3588	132415	52058
3589	132438	52016
3590	132457	51972
3591	132476	51928
3592	132496	51884
3593	132515	51841
3594	132542	51800
3595	132562	51756
3596	132579	51712
3597	132607	51672
3598	132635	51631
3599	132656	51588
3600	132674	51544
3601	132700	51503
3602	132724	51461
3603	132744	51418
3604	132764	51374
3605	132783	51331
3606	132802	51287
3607	132829	51246
3608	132848	51203
3609	132866	51158
3610	132883	51114
3611	132905	51072
3612	132931	51031
3613	132954	50989
3614	132973	50945
3615	133457	51080
3616	133568	51071
3617	133598	51031
3618	133630	50993
3619	133649	50949
3620	133668	50905
3621	133692	50863
3622	133713	50820
3623	133740	50780
3624	133761	50737
3625	133781	50693
3626	133800	50650
3627	133830	50610
3628	133849	50566
3629	133866	50522
3630	133887	50479
3631	133906	50436
3632	133934	50396
3633	133958	50354
3634	133976	50310
3635	133996	50267
3636	134023	50226
3637	134043	50183
3638	134064	50140
3639	134088	50098
3640	134108	50055
3641	134131	50013
3642	134148	49969
3643	134168	49926
3644	134186	49882
3645	134206	49839
3646	134236	49800
3647	134261	49759
3648	134283	49716
3649	134310	49676
3650	134344	49638
3651	134377	49600
3652	134406	49560
3653	134441	49523
3654	134463	49481
3655	134486	49439
3656	134504	49395
3657	134522	49351
3658	134547	49310
3659	134566	49267
3660	134679	49258
3661	134782	49245
3662	134884	49233
3663	134905	49190
3664	134937	49151
3665	134961	49110
3666	134984	49068
3667	135005	49026
3668	135025	48982
3669	135051	48942
3670	135075	48901
3671	135094	48857
3672	135112	48814
3673	135131	48770
3674	135155	48729
3675	135172	48685
3676	135192	48642
3677	135211	48599
3678	135235	48558
3679	135264	48518
3680	135287	48477
3681	135318	48438
3682	135352	48400
3683	135383	48361
3684	135414	48322
3685	135435	48280
3686	135457	48238
3687	135476	48195
3688	135495	48152
3689	135512	48108
3690	135534	48066
3691	135567	48028
3692	135593	47988
3693	135615	47946
3694	135639	47904
3695	135663	47863
3696	135683	47821
3697	135701	47778
3698	135720	47735
3699	135739	47692
3700	135763	47651
3701	135784	47608
3702	135808	47567
3703	135826	47524
3704	135940	47514
3705	136056	47505
3706	136075	47462
3707	136094	47420
3708	136120	47379
3709	136153	47341
3710	136177	47300
3711	136204	47260
3712	136232	47220
3713	136272	47185
3714	136304	47147
3715	136323	47104
3716	136346	47062
3717	136370	47021
3718	136396	46981
3719	136419	46940
3720	136461	46905
3721	136487	46864
3722	136509	46823
3723	136528	46780
3724	136556	46740
3725	136577	46698
3726	136599	46657
3727	136616	46613
3728	136635	46570
3729	136653	46528
3730	136680	46488
3731	136698	46445
3732	136716	46402
3733	136736	46360
3734	136760	46319
3735	136783	46277
3736	136802	46235
3737	136822	46193
3738	136841	46150
3739	136873	46112
3740	136894	46070
3741	136911	46027
3742	136935	45986
3743	136958	45945
3744	136980	45904
3745	136999	45861
3746	137019	45819
3747	137037	45776
3748	137193	45779
3749	137582	45860
3750	137677	45843
3751	137704	45803
3752	137724	45761
3753	137745	45719
3754	137762	45676
3755	137791	45637
3756	137809	45594
3757	137828	45551
3758	137851	45510
3759	137869	45467
3760	137893	45426
3761	137911	45383
3762	137936	45343
3763	137956	45301
3764	137976	45259
3765	137996	45217
3766	138019	45176
3767	138040	45134
3768	138060	45092
3769	138084	45051
3770	138115	45013
3771	138135	44970
3772	138155	44928
3773	138179	44888
3774	138209	44849
3775	138239	44810
3776	138268	44771
3777	138305	44735
3778	138332	44695
3779	138354	44654
3780	138373	44611
3781	138401	44572
3782	138435	44534
3783	138454	44492
3784	138473	44450
3785	138498	44410
3786	138517	44368
3787	138536	44325
3788	138559	44284
3789	138578	44242
3790	138601	44201
3791	138620	44159
3792	138637	44117
3793	138663	44076
3794	138718	44046
3795	138836	44035
3796	138976	44031
3797	138996	43989
3798	139021	43949
3799	139039	43907
3800	139061	43866
3801	139086	43825
3802	139114	43786
3803	139135	43744
3804	139150	43701
3805	139170	43659
3806	139189	43617
3807	139219	43579
3808	139243	43538
3809	139273	43500
3810	139309	43463
3811	139339	43424
3812	139362	43383
3813	139382	43342
3814	139409	43302
3815	139434	43262
3816	139453	43220
3817	139475	43179
3818	139494	43137
3819	139518	43097
3820	139537	43055
3821	139555	43013
3822	139574	42971
3823	139591	42928
3824	139615	42888
3825	139639	42847
3826	139660	42806
3827	139680	42765
3828	139705	42725
3829	139723	42683
3830	139742	42641
3831	139761	42599
3832	139779	42557
3833	139798	42515
3834	139821	42475
3835	139839	42433
3836	139861	42392
3837	139880	42350
3838	139909	42311
3839	139929	42270
3840	139951	42229
3841	139969	42187
3842	140041	42161
3843	140148	42146
3844	140272	42136
3845	140317	42102
3846	140351	42065
3847	140373	42024
3848	140392	41982
3849	140415	41942
3850	140439	41902
3851	140470	41863
3852	140498	41824
3853	140519	41783
3854	140544	41744
3855	140563	41702
3856	140583	41660
3857	140599	41618
3858	140617	41576
3859	140648	41538
3860	140672	41498
3861	140690	41456
3862	140716	41417
3863	140739	41376
3864	140759	41335
3865	140776	41293
3866	140794	41251
3867	140814	41210
3868	140838	41170
3869	140859	41129
3870	140877	41087
3871	140896	41046
3872	140924	41007
3873	140952	40968
3874	140969	40926
3875	140988	40885
3876	141010	40844
3877	141038	40805
3878	141060	40765
3879	141084	40725
3880	141104	40684
3881	141127	40644
3882	141145	40602
3883	141163	40560
3884	141184	40520
3885	141204	40478
3886	141239	40442
3887	141270	40404
3888	141325	40373
3889	141443	40360
3890	141601	40358
3891	141632	40320
3892	141653	40280
3893	141674	40239
3894	141695	40198
3895	141718	40158
3896	141739	40117
3897	141759	40076
3898	141776	40034
3899	141797	39994
3900	141814	39952
3901	141838	39912
3902	141861	39872
3903	141880	39831
3904	141904	39791
3905	141933	39752
3906	141955	39712
3907	141974	39671
3908	141996	39631
3909	142015	39589
3910	142034	39548
3911	142062	39510
3912	142085	39470
3913	142102	39428
3914	142122	39387
3915	142140	39346
3916	142166	39307
3917	142183	39265
3918	142202	39224
3919	142220	39183
3920	142244	39143
3921	142263	39102
3922	142284	39062
3923	142304	39021
3924	142337	38984
3925	142360	38944
3926	142378	38903
3927	142403	38863
3928	142426	38823
3929	142448	38783
3930	142472	38744
3931	142493	38703
3932	142511	38662
3933	142528	38621
3934	142553	38581
3935	142577	38542
3936	142595	38501
3937	142954	38551
3938	143056	38533
3939	143149	38512
3940	143246	38492
3941	143269	38452
3942	143292	38412
3943	143314	38372
3944	143335	38331
3945	143359	38292
3946	143378	38251
3947	143403	38211
3948	143423	38171
3949	143445	38131
3950	143469	38091
3951	143488	38050
3952	143508	38009
3953	143524	37968
3954	143546	37928
3955	143571	37888
3956	143589	37847
3957	143613	37808
3958	143637	37768
3959	143662	37729
3960	143683	37689
3961	143703	37648
3962	143720	37607
3963	143739	37566
3964	143762	37526
3965	143780	37485
3966	143799	37445
3967	143818	37404
3968	143851	37367
3969	143881	37329
3970	143926	37295
3971	143953	37256
3972	143989	37220
3973	144008	37179
3974	144028	37139
3975	144055	37100
3976	144082	37062
3977	144101	37021
3978	144119	36980
3979	144137	36939
3980	144155	36898
3981	144178	36859
3982	144198	36818
3983	144217	36778
3984	144289	36751
3985	144392	36732
3986	144744	36776
3987	144813	36747
3988	144869	36716
3989	144898	36678
3990	144926	36640
3991	144945	36599
3992	144962	36558
3993	144987	36519
3994	145005	36478
3995	145023	36437
3996	145049	36398
3997	145069	36358
3998	145099	36320
3999	145117	36279
4000	145136	36238
4001	145156	36198
4002	145179	36158
4003	145197	36118
4004	145216	36077
4005	145234	36036
4006	145251	35995
4007	145271	35955
4008	145294	35915
4009	145312	35875
4010	145331	35834
4011	145349	35794
4012	145374	35754
4013	145399	35716
4014	145424	35676
4015	145444	35636
4016	145465	35596
4017	145492	35558
4018	145510	35517
4019	145530	35477
4020	145550	35437
4021	145568	35396
4022	145599	35359
4023	145620	35319
4024	145637	35278
4025	145655	35238
4026	145682	35199
4027	145699	35158
4028	145719	35118
4029	145807	35095
4030	145937	35081
4031	146058	35065
4032	146091	35028
4033	146111	34988
4034	146130	34948
4035	146148	34907
4036	146166	34867
4037	146189	34827
4038	146209	34787
4039	146228	34747
4040	146246	34706
4041	146266	34666
4042	146285	34626
4043	146309	34587
4044	146327	34547
4045	146347	34507
4046	146371	34467
4047	146398	34429
4048	146419	34389
4049	146438	34349
4050	146464	34311
4051	146497	34274
4052	146526	34236
4053	146554	34198
4054	146593	34162
4055	146620	34124
4056	146638	34084
4057	146658	34044
4058	146677	34004
4059	146709	33967
4060	146729	33927
4061	146745	33886
4062	146764	33846
4063	146783	33806
4064	146809	33767
4065	146826	33727
4066	146846	33687
4067	146872	33649
4068	146898	33610
4069	146916	33570
4070	146934	33530
4071	146954	33490
4072	146975	33451
4073	146998	33411
4074	147016	33371
4075	147045	33334
4076	147429	33376
4077	147655	33383
4078	147691	33347
4079	147708	33306
4080	147731	33267
4081	147755	33228
4082	147773	33188
4083	147794	33148
4084	147817	33109
4085	147835	33069
4086	147859	33030
4087	147878	32990
4088	147899	32950
4089	147922	32911
4090	147940	32871
4091	147963	32832
4092	147981	32792
4093	148007	32754
4094	148038	32716
4095	148058	32677
4096	148078	32637
4097	148097	32597
4098	148123	32558
4099	148143	32519
4100	148163	32479
4101	148180	32439
4102	148199	32399
4103	148221	32360
4104	148242	32320
4105	148262	32281
4106	148279	32240
4107	148299	32201
4108	148330	32164
4109	148356	32125
4110	148374	32085
4111	148399	32047
4112	148423	32008
4113	148443	31969
4114	148464	31929
4115	148492	31891
4116	148517	31853
4117	148550	31816
4118	148580	31779
4119	148619	31744
4120	148651	31707
4121	148773	31689
4122	148880	31668
4123	149007	31651
4124	149040	31614
4125	149060	31575
4126	149086	31536
4127	149106	31497
4128	149125	31457
4129	149151	31419
4130	149169	31379
4131	149188	31339
4132	149207	31299
4133	149231	31261
4134	149255	31222
4135	149274	31183
4136	149293	31143
4137	149311	31103
4138	149354	31068
4139	149375	31029
4140	149398	30990
4141	149422	30952
4142	149445	30913
4143	149466	30874
4144	149487	30835
4145	149512	30796
4146	149542	30759
4147	149572	30722
4148	149599	30684
4149	149617	30644
4150	149643	30606
4151	149669	30568
4152	149689	30529
4153	149708	30489
4154	149728	30450
4155	149755	30412
4156	149774	30372
4157	149793	30333
4158	149810	30293
4159	149838	30255
4160	149856	30216
4161	149875	30176
4162	149895	30137
4163	149920	30099
4164	149945	30061
4165	149962	30021
4166	149981	29981
4167	150035	29949
4168	150169	29933
4169	150314	29918
4170	150349	29882
4171	150376	29844
4172	150399	29806
4173	150420	29767
4174	150442	29728
4175	150464	29689
4176	150485	29650
4177	150503	29610
4178	150524	29571
4179	150551	29534
4180	150571	29494
4181	150589	29455
4182	150608	29415
4183	150627	29376
4184	150656	29339
4185	150682	29301
4186	150699	29261
4187	150721	29223
4188	150742	29184
4189	150765	29145
4190	150783	29106
4191	150804	29067
4192	150828	29028
4193	150851	28990
4194	150870	28951
4195	150888	28911
4196	150909	28873
4197	150930	28834
4198	150952	28795
4199	150975	28757
4200	151001	28719
4201	151019	28680
4202	151045	28642
4203	151064	28603
4204	151083	28563
4205	151103	28525
4206	151124	28486
4207	151146	28447
4208	151183	28411
4209	151202	28372
4210	151225	28334
4211	151252	28297
4212	151272	28258
4213	151291	28219
4214	151405	28197
4215	151800	28228
4216	151940	28211
4217	151987	28177
4218	152015	28140
4219	152100	28113
4220	152168	28083
4221	152223	28050
4222	152244	28011
4223	152280	27975
4224	152311	27938
4225	152346	27902
4226	152384	27866
4227	152414	27829
4228	152436	27791
4229	152455	27752
4230	152480	27713
4231	152500	27674
4232	152521	27636
4233	152538	27596
4234	152558	27557
4235	152580	27519
4236	152599	27480
4237	152618	27441
4238	152636	27401
4239	152662	27364
4240	152687	27326
4241	152708	27287
4242	152731	27249
4243	152751	27210
4244	152773	27171
4245	152790	27132
4246	152815	27094
4247	152832	27055
4248	152850	27015
4249	152874	26977
4250	152894	26939
4251	152918	26901
4252	153025	26877
4253	153138	26855
4254	153261	26834
4255	153331	26804
4256	153372	26769
4257	153407	26732
4258	153429	26694
4259	153451	26655
4260	153476	26617
4261	153495	26578
4262	153515	26540
4263	153536	26501
4264	153555	26462
4265	153580	26424
4266	153599	26385
4267	153620	26347
4268	153644	26309
4269	153665	26270
4270	153688	26232
4271	153710	26194
4272	153726	26154
4273	153748	26116
4274	153773	26078
4275	153796	26040
4276	153816	26001
4277	153835	25962
4278	153854	25924
4279	153876	25885
4280	153896	25847
4281	153917	25808
4282	153935	25769
4283	153965	25732
4284	153992	25695
4285	154014	25657
4286	154030	25617
4287	154050	25579
4288	154068	25540
4289	154091	25502
4290	154110	25463
4291	154127	25424
4292	154147	25386
4293	154169	25347
4294	154189	25309
4295	154209	25270
4296	154226	25231
4297	154247	25193
4298	154270	25155
4299	154426	25139
4300	154542	25116
4301	154648	25091
4302	154673	25054
4303	154694	25015
4304	154718	24977
4305	154736	24938
4306	154756	24900
4307	154783	24863
4308	154804	24824
4309	154823	24786
4310	154845	24747
4311	154871	24710
4312	154891	24672
4313	154914	24634
4314	154934	24595
4315	154975	24560
4316	154996	24522
4317	155014	24483
4318	155034	24445
4319	155054	24406
4320	155080	24369
4321	155096	24330
4322	155118	24292
4323	155138	24253
4324	155156	24215
4325	155179	24177
4326	155198	24138
4327	155216	24100
4328	155234	24061
4329	155257	24023
4330	155288	23987
4331	155310	23949
4332	155331	23910
4333	155353	23872
4334	155380	23835
4335	155396	23796
4336	155416	23758
4337	155433	23719
4338	155455	23681
4339	155477	23644
4340	155499	23606
4341	155525	23568
4342	155551	23531
4343	155973	23554
4344	156070	23527
4345	156190	23503
4346	156218	23466
4347	156240	23428
4348	156264	23391
4349	156283	23352
4350	156304	23314
4351	156324	23276
4352	156344	23238
4353	156368	23200
4354	156390	23162
4355	156408	23123
4356	156427	23085
4357	156448	23047
4358	156472	23009
4359	156489	22970
4360	156512	22933
4361	156530	22894
4362	156553	22856
4363	156577	22819
4364	156599	22781
4365	156617	22742
4366	156636	22704
4367	156664	22667
4368	156684	22629
4369	156705	22591
4370	156720	22552
4371	156744	22515
4372	156775	22478
4373	156794	22440
4374	156813	22401
4375	156847	22365
4376	156874	22328
4377	156896	22290
4378	156914	22252
4379	156936	22214
4380	156956	22176
4381	156980	22139
4382	156999	22100
4383	157021	22063
4384	157040	22025
4385	157065	21987
4386	157084	21949
4387	157103	21911
4388	157120	21873
4389	157143	21835
4390	157255	21810
4391	157379	21786
4392	157512	21764
4393	157542	21727
4394	157566	21689
4395	157588	21652
4396	157607	21614
4397	157626	21576
4398	157649	21538
4399	157673	21500
4400	157693	21463
4401	157711	21424
4402	157731	21386
4403	157750	21348
4404	157774	21311
4405	157791	21272
4406	157817	21235
4407	157846	21198
4408	157863	21160
4409	157890	21123
4410	157913	21086
4411	157933	21048
4412	157954	21010
4413	157978	20973
4414	157999	20935
4415	158017	20897
4416	158033	20858
4417	158052	20820
4418	158078	20783
4419	158096	20745
4420	158117	20708
4421	158138	20670
4422	158169	20633
4423	158192	20596
4424	158212	20558
4425	158235	20521
4426	158254	20483
4427	158279	20446
4428	158300	20408
4429	158317	20370
4430	158337	20332
4431	158364	20295
4432	158394	20259
4433	158423	20222
4434	158445	20185
4435	158468	20147
4436	158532	20115
4437	158652	20090
4438	158826	20072
4439	158876	20038
4440	158898	20000
4441	158916	19962
4442	158938	19925
4443	158958	19887
4444	158978	19849
4445	159001	19812
4446	159017	19774
4447	159036	19736
4448	159055	19698
4449	159076	19661
4450	159097	19623
4451	159114	19585
4452	159138	19548
4453	159158	19510
4454	159179	19473
4455	159210	19436
4456	159227	19398
4457	159247	19361
4458	159269	19323
4459	159293	19286
4460	159319	19249
4461	159344	19212
4462	159373	19176
4463	159400	19139
4464	159424	19102
4465	159450	19065
4466	159472	19028
4467	159494	18990
4468	159518	18953
4469	159539	18916
4470	159555	18878
4471	159581	18841
4472	159602	18804
4473	159622	18766
4474	159644	18729
4475	159661	18691
4476	159684	18654
4477	159707	18617
4478	159727	18579
4479	159746	18541
4480	159763	18504
4481	159782	18466
4482	159811	18430
4483	159837	18393
4484	159919	18363
4485	160308	18367
4486	160405	18339
4487	160506	18310
4488	160535	18274
4489	160557	18236
4490	160574	18199
4491	160600	18162
4492	160622	18125
4493	160643	18087
4494	160665	18050
4495	160684	18012
4496	160712	17976
4497	160732	17938
4498	160753	17901
4499	160774	17863
4500	160814	17828
4501	160845	17792
4502	160868	17755
4503	160899	17718
4504	160930	17682
4505	160956	17645
4506	160990	17609
4507	161021	17573
4508	161048	17537
4509	161071	17500
4510	161100	17463
4511	161131	17427
4512	161157	17390
4513	161182	17353
4514	161209	17317
4515	161227	17279
4516	161246	17241
4517	161266	17204
4518	161288	17167
4519	161308	17130
4520	161330	17092
4521	161351	17055
4522	161373	17018
4523	161397	16981
4524	161417	16944
4525	161436	16906
4526	161460	16870
4527	161483	16833
4528	161564	16802
4529	161651	16771
4530	161744	16742
4531	161892	16717
4532	161924	16681
4533	161948	16644
4534	161974	16608
4535	161999	16571
4536	162027	16534
4537	162046	16497
4538	162067	16460
4539	162087	16423
4540	162116	16386
4541	162140	16349
4542	162163	16312
4543	162182	16275
4544	162202	16238
4545	162227	16201
4546	162248	16164
4547	162268	16126
4548	162285	16089
4549	162311	16052
4550	162330	16015
4551	162349	15978
4552	162368	15940
4553	162388	15903
4554	162412	15866
4555	162431	15829
4556	162447	15792
4557	162474	15755
4558	162496	15718
4559	162518	15681
4560	162538	15644
4561	162558	15607
4562	162576	15570
4563	162596	15532
4564	162624	15496
4565	162641	15459
4566	162659	15421
4567	162677	15384
4568	162695	15347
4569	162719	15310
4570	162738	15273
4571	162756	15236
4572	162790	15200
4573	162814	15163
4574	162832	15126
4575	162859	15090
4576	162944	15059
4577	163058	15030
4578	163149	15000
4579	163242	14969
4580	163261	14932
4581	163278	14895
4582	163300	14858
4583	163325	14821
4584	163346	14784
4585	163367	14747
4586	163383	14710
4587	163404	14673
4588	163430	14637
4589	163454	14600
4590	163477	14563
4591	163516	14528
4592	163542	14491
4593	163569	14455
4594	163597	14419
4595	163627	14383
4596	163652	14346
4597	163676	14310
4598	163703	14273
4599	163732	14237
4600	163753	14200
4601	163781	14164
4602	163801	14127
4603	163835	14091
4604	163861	14055
4605	163884	14018
4606	163905	13981
4607	163932	13945
4608	163952	13908
4609	163971	13871
4610	163991	13834
4611	164011	13798
4612	164035	13761
4613	164054	13724
4614	164073	13687
4615	164096	13650
4616	164125	13614
4617	164150	13578
4618	164173	13541
4619	164198	13505
4620	164222	13469
4621	164622	13463
4622	164737	13434
4623	164894	13408
4624	165016	13379
4625	165055	13344
4626	165133	13312
4627	165157	13275
4628	165176	13238
4629	165199	13201
4630	165218	13164
4631	165240	13127
4632	165265	13091
4633	165287	13054
4634	165306	13017
4635	165331	12981
4636	165354	12944
4637	165373	12907
4638	165396	12870
4639	165415	12833
4640	165435	12797
4641	165462	12760
4642	165483	12724
4643	165503	12687
4644	165520	12650
4645	165541	12613
4646	165566	12576
4647	165589	12540
4648	165609	12503
4649	165626	12466
4650	165647	12429
4651	165671	12393
4652	165692	12356
4653	165712	12319
4654	165740	12283
4655	165769	12247
4656	165790	12210
4657	165810	12174
4658	165827	12137
4659	165852	12100
4660	165906	12066
4661	166036	12037
4662	166141	12007
4663	166296	11980
4664	166324	11943
4665	166347	11907
4666	166371	11870
4667	166390	11834
4668	166410	11797
4669	166430	11760
4670	166455	11724
4671	166477	11687
4672	166494	11650
4673	166518	11614
4674	166538	11577
4675	166562	11541
4676	166598	11505
4677	166618	11468
4678	166636	11432
4679	166662	11395
4680	166682	11359
4681	166700	11322
4682	166720	11285
4683	166740	11248
4684	166771	11213
4685	166792	11176
4686	166810	11139
4687	166833	11103
4688	166861	11067
4689	166888	11031
4690	166915	10994
4691	166944	10958
4692	166971	10922
4693	166999	10886
4694	167022	10850
4695	167043	10813
4696	167069	10777
4697	167095	10741
4698	167113	10704
4699	167135	10668
4700	167160	10631
4701	167185	10595
4702	167204	10559
4703	167227	10522
4704	167245	10486
4705	167268	10449
4706	167298	10413
4707	167438	10384
4708	167547	10353
4709	167666	10323
4710	167700	10287
4711	167724	10251
4712	167747	10215
4713	167768	10178
4714	167786	10141
4715	167814	10105
4716	167831	10069
4717	167851	10032
4718	167872	9996
4719	167894	9959
4720	167917	9923
4721	167937	9887
4722	167957	9850
4723	167980	9814
4724	168003	9777
4725	168027	9741
4726	168049	9705
4727	168075	9669
4728	168100	9633
4729	168122	9596
4730	168144	9560
4731	168165	9524
4732	168184	9487
4733	168207	9451
4734	168227	9415
4735	168248	9378
4736	168270	9342
4737	168298	9306
4738	168322	9270
4739	168341	9233
4740	168362	9197
4741	168382	9161
4742	168406	9125
4743	168423	9088
4744	168443	9052
4745	168469	9016
4746	168494	8980
4747	168523	8944
4748	168549	8908
4749	168578	8872
4750	168617	8837
4751	168641	8801
4752	169022	8783
4753	169106	8750
4754	169355	8725
4755	169402	8690
4756	169429	8654
4757	169478	8619
4758	169526	8584
4759	169580	8550
4760	169626	8515
4761	169652	8479
4762	169672	8442
4763	169698	8406
4764	169727	8370
4765	169751	8334
4766	169772	8298
4767	169800	8262
4768	169817	8225
4769	169836	8189
